complexity,loss,equation,score,sympy_format,lambda_format,simulation,parsimony,populations
14,1.9883192,"(DST * -0.06126441) - max(-0.06126441, Ey * sqrt((Ey > P_dyn) + P_dyn))",0.0003466802383976439,"(DST * -0.06126441) - max(-0.06126441, Ey * sqrt((Ey > P_dyn) + P_dyn))","PySRFunction(X=>(DST * -0.06126441) - max(-0.06126441, Ey * sqrt((Ey > P_dyn) + P_dyn)))",61,0.2885574283892035,90
22,1.9883335,"(((min(square(P_dyn), DST + DST) + Ey) + square(P_dyn)) * -0.033126827) - (max(Ey, -1.6347886 / P_B) / square(-0.8389404))",4.447451448627552e-05,"(((min(square(P_dyn), DST + DST) + Ey) + square(P_dyn)) * -0.033126827) - (max(Ey, -1.6347886 / P_B) / square(-0.8389404))","PySRFunction(X=>(((min(square(P_dyn), DST + DST) + Ey) + square(P_dyn)) * -0.033126827) - (max(Ey, -1.6347886 / P_B) / square(-0.8389404)))",19,0.4311185220798395,26
19,1.9883482,"(((P_dyn + (P_dyn + DST)) / -16.632486) + (min(Ey, min(Ey, 0.5347338) - Ey) - Ey)) - -0.20212373",0.0004337900859919354,"(((P_dyn + (P_dyn + DST)) / -16.632486) + (min(Ey, min(Ey, 0.5347338) - Ey) - Ey)) - -0.20212373","PySRFunction(X=>(((P_dyn + (P_dyn + DST)) / -16.632486) + (min(Ey, min(Ey, 0.5347338) - Ey) - Ey)) - -0.20212373)",58,0.19748226858263251,118
19,1.9883641,"min(((DST * -0.0518767) - Ey) + (min(Ey, DST * -0.0518767) - Ey), DST * -0.0518767) + 0.12794377",0.0009173499493001012,"min(((DST * -0.0518767) - Ey) + (min(Ey, DST * -0.0518767) - Ey), DST * -0.0518767) + 0.12794377","PySRFunction(X=>min(((DST * -0.0518767) - Ey) + (min(Ey, DST * -0.0518767) - Ey), DST * -0.0518767) + 0.12794377)",8,0.5177904671178928,29
20,1.9883934,"(-0.0306067 * square(max(0.23910384, Ey) + P_dyn)) - ((((DST * -0.048773024) - max(Ey, -0.26425037)) / -0.82185805) + -0.044640098)",0.00040398213134052287,"(-0.0306067 * square(max(0.23910384, Ey) + P_dyn)) - ((((DST * -0.048773024) - max(Ey, -0.26425037)) / -0.82185805) + -0.044640098)","PySRFunction(X=>(-0.0306067 * square(max(0.23910384, Ey) + P_dyn)) - ((((DST * -0.048773024) - max(Ey, -0.26425037)) / -0.82185805) + -0.044640098))",31,0.7177283605925705,85
16,1.9884111,"((DST + (P_dyn - 0.6494448)) * -0.059215542) - max(sqrt(max(P_dyn, 1.318066)) * Ey, -0.059215542)",0.00017535077554426128,"((DST + (P_dyn - 0.6494448)) * -0.059215542) - max(sqrt(max(P_dyn, 1.318066)) * Ey, -0.059215542)","PySRFunction(X=>((DST + (P_dyn - 0.6494448)) * -0.059215542) - max(sqrt(max(P_dyn, 1.318066)) * Ey, -0.059215542))",71,0.791898920384327,87
15,1.9884454,"(0.09597785 - max(Ey + ((DST * 0.09021472) + Ey), DST * 0.04846343)) + 0.10958264",6.150155217457045e-05,"(0.09597785 - max(Ey + ((DST * 0.09021472) + Ey), DST * 0.04846343)) + 0.10958264","PySRFunction(X=>(0.09597785 - max(Ey + ((DST * 0.09021472) + Ey), DST * 0.04846343)) + 0.10958264)",40,0.3017629673082412,32
17,1.9884598,"((5.606873 - (((DST + P_dyn) + P_dyn) + P_dyn)) * 0.0587205) - max(0.014339905, Ey * 1.4908261)",0.0002148165715108701,"((5.606873 - (((DST + P_dyn) + P_dyn) + P_dyn)) * 0.0587205) - max(0.014339905, Ey * 1.4908261)","PySRFunction(X=>((5.606873 - (((DST + P_dyn) + P_dyn) + P_dyn)) * 0.0587205) - max(0.014339905, Ey * 1.4908261))",7,0.3710284893507004,116
15,1.9884652,"(((DST - ((1.6630079 - P_dyn) / 0.28702074)) * -0.041924212) - max(Ey, -0.0)) / 0.65980965",0.001586845766951539,"(((DST - ((1.6630079 - P_dyn) / 0.28702074)) * -0.041924212) - max(Ey, -0.0)) / 0.65980965","PySRFunction(X=>(((DST - ((1.6630079 - P_dyn) / 0.28702074)) * -0.041924212) - max(Ey, -0.0)) / 0.65980965)",52,0.4980929950578914,85
14,1.9884841,"(sqrt(P_dyn - -0.731639) * ((-0.036008436 * DST) - max(-0.036008436, Ey))) - -0.14942916",0.0009451283175906474,"(sqrt(P_dyn - -0.731639) * ((-0.036008436 * DST) - max(-0.036008436, Ey))) - -0.14942916","PySRFunction(X=>(sqrt(P_dyn - -0.731639) * ((-0.036008436 * DST) - max(-0.036008436, Ey))) - -0.14942916)",51,0.6728908265977278,104
16,1.9885118,"(((-0.040924836 * DST) - max(Ey, DST * -0.015667945)) / sqrt(P_dyn)) * (P_dyn - -0.38191712)",0.0004447611667689629,"(((-0.040924836 * DST) - max(Ey, DST * -0.015667945)) / sqrt(P_dyn)) * (P_dyn - -0.38191712)","PySRFunction(X=>(((-0.040924836 * DST) - max(Ey, DST * -0.015667945)) / sqrt(P_dyn)) * (P_dyn - -0.38191712))",13,0.11563849352984107,82
18,1.9885498,"(((square(P_dyn) - ((1.8867685 - DST) - DST)) * -0.030096674) - max(Ey / 0.72143626, -0.030096674)) - -0.06513251",0.0005041599840369398,"(((square(P_dyn) - ((1.8867685 - DST) - DST)) * -0.030096674) - max(Ey / 0.72143626, -0.030096674)) - -0.06513251","PySRFunction(X=>(((square(P_dyn) - ((1.8867685 - DST) - DST)) * -0.030096674) - max(Ey / 0.72143626, -0.030096674)) - -0.06513251)",56,0.10228248755949738,113
16,1.9885511,"min((DST / -12.297072) - (Ey + Ey), DST / (-12.297072 / sqrt(0.24626528))) - -0.18712774",2.1573263696882847e-05,"min((DST / -12.297072) - (Ey + Ey), DST / (-12.297072 / sqrt(0.24626528))) - -0.18712774","PySRFunction(X=>min((DST / -12.297072) - (Ey + Ey), DST / (-12.297072 / sqrt(0.24626528))) - -0.18712774)",94,0.5824767943876961,120
17,1.9885533,"(min(DST * -0.03664706, ((-0.03664706 * (DST / 0.8537169)) - Ey) / 0.5261322) / 0.8537169) - -0.30128664",0.0011144105306302222,"(min(DST * -0.03664706, ((-0.03664706 * (DST / 0.8537169)) - Ey) / 0.5261322) / 0.8537169) - -0.30128664","PySRFunction(X=>(min(DST * -0.03664706, ((-0.03664706 * (DST / 0.8537169)) - Ey) / 0.5261322) / 0.8537169) - -0.30128664)",27,0.45099183801247894,49
15,1.988594,"min((DST / -12.297072) - (Ey + Ey), (DST / -12.297072) / 1.612137) - -0.18712774",0.0012136306505622552,"min((DST / -12.297072) - (Ey + Ey), (DST / -12.297072) / 1.612137) - -0.18712774","PySRFunction(X=>min((DST / -12.297072) - (Ey + Ey), (DST / -12.297072) / 1.612137) - -0.18712774)",94,0.5824767943876961,120
13,1.988603,"(DST * -0.0615465) - max(Ey * (sqrt(sqrt(P_dyn)) * 1.3476532), -0.0615465)",0.0007200453611907294,"(DST * -0.0615465) - max(Ey * (sqrt(sqrt(P_dyn)) * 1.3476532), -0.0615465)","PySRFunction(X=>(DST * -0.0615465) - max(Ey * (sqrt(sqrt(P_dyn)) * 1.3476532), -0.0615465))",28,0.6281431313400103,115
21,1.9886395,"min(square(-0.5255853), Ey / -0.8016984) + (-0.06331895 * ((DST + P_dyn) - (min(Ey / -0.64886856, sign(Ey)) * P_dyn)))",0.00024843046102415625,"min(square(-0.5255853), Ey / -0.8016984) + (-0.06331895 * ((DST + P_dyn) - (min(Ey / -0.64886856, sign(Ey)) * P_dyn)))","PySRFunction(X=>min(square(-0.5255853), Ey / -0.8016984) + (-0.06331895 * ((DST + P_dyn) - (min(Ey / -0.64886856, sign(Ey)) * P_dyn))))",64,0.42995733838620886,73
13,1.98869,"0.09597785 - max(Ey + ((DST * 0.09021472) + Ey), DST * 0.04846343)",0.004803148399658528,"0.09597785 - max(Ey + ((DST * 0.09021472) + Ey), DST * 0.04846343)","PySRFunction(X=>0.09597785 - max(Ey + ((DST * 0.09021472) + Ey), DST * 0.04846343))",40,0.3017629673082412,32
15,1.9887555,"((DST * -0.06418286) - (max(Ey, -0.0) * sqrt(sqrt(P_dyn * 3.7355907)))) + 0.09696354",0.00010734204546176503,"((DST * -0.06418286) - (max(Ey, -0.0) * sqrt(sqrt(P_dyn * 3.7355907)))) + 0.09696354","PySRFunction(X=>((DST * -0.06418286) - (max(Ey, -0.0) * sqrt(sqrt(P_dyn * 3.7355907)))) + 0.09696354)",1,0.08529937332693173,78
15,1.9887598,"((DST * -0.059215542) - max(sqrt(sqrt(P_dyn / 0.3661333)) * Ey, -0.059215542)) + 0.011570849",2.725242280746113e-05,"((DST * -0.059215542) - max(sqrt(sqrt(P_dyn / 0.3661333)) * Ey, -0.059215542)) + 0.011570849","PySRFunction(X=>((DST * -0.059215542) - max(sqrt(sqrt(P_dyn / 0.3661333)) * Ey, -0.059215542)) + 0.011570849)",71,0.791898920384327,87
17,1.9887757,"(((min(DST, -0.61160284) + DST) + square(P_dyn)) * -0.033126827) - (max(Ey, -0.04744966) / square(0.8298712))",0.0003224579791898608,"(((min(DST, -0.61160284) + DST) + square(P_dyn)) * -0.033126827) - (max(Ey, -0.04744966) / square(0.8298712))","PySRFunction(X=>(((min(DST, -0.61160284) + DST) + square(P_dyn)) * -0.033126827) - (max(Ey, -0.04744966) / square(0.8298712)))",19,0.4311185220798395,26
16,1.9887787,"min(((((DST * -0.054064523) - Ey) * square(-1.3259313)) - Ey) - -1.0, DST * -0.054064523)",0.00023629244624065077,"min(((((DST * -0.054064523) - Ey) * square(-1.3259313)) - Ey) - -1.0, DST * -0.054064523)","PySRFunction(X=>min(((((DST * -0.054064523) - Ey) * square(-1.3259313)) - Ey) - -1.0, DST * -0.054064523))",65,0.762653148284585,81
15,1.988779,"(DST * -0.05996884) - max(-0.044720393, Ey * sqrt(sqrt(P_dyn + (P_dyn + P_dyn))))",0.00036704230052944377,"(DST * -0.05996884) - max(-0.044720393, Ey * sqrt(sqrt(P_dyn + (P_dyn + P_dyn))))","PySRFunction(X=>(DST * -0.05996884) - max(-0.044720393, Ey * sqrt(sqrt(P_dyn + (P_dyn + P_dyn)))))",88,0.1703842305506146,42
14,1.9887809,"(DST * -0.05724355) - max(-0.10882652, Ey * sqrt(max(P_dyn, min(Ey, 1.9259018))))",0.0002510204434434046,"(DST * -0.05724355) - max(-0.10882652, Ey * sqrt(max(P_dyn, min(Ey, 1.9259018))))","PySRFunction(X=>(DST * -0.05724355) - max(-0.10882652, Ey * sqrt(max(P_dyn, min(Ey, 1.9259018)))))",95,0.2786600083405217,107
15,1.9888103,"min(0.04756037, (0.28564093 - (Ey + (DST * 0.04756037))) - Ey) - (DST * 0.04756037)",0.0012826579255213856,"min(0.04756037, (0.28564093 - (Ey + (DST * 0.04756037))) - Ey) - (DST * 0.04756037)","PySRFunction(X=>min(0.04756037, (0.28564093 - (Ey + (DST * 0.04756037))) - Ey) - (DST * 0.04756037))",50,0.5870768165290094,88
14,1.988841,"((DST * -0.06719944) - max(-0.06719944, Ey * sqrt(P_dyn - -1.1343163))) * 0.8657722",0.0006419467702016592,"((DST * -0.06719944) - max(-0.06719944, Ey * sqrt(P_dyn - -1.1343163))) * 0.8657722","PySRFunction(X=>((DST * -0.06719944) - max(-0.06719944, Ey * sqrt(P_dyn - -1.1343163))) * 0.8657722)",59,0.5266535863967797,85
21,1.9888515,"(((((((0.040302746 - (P_dyn + P_dyn)) - P_dyn) - P_dyn) - DST) * 0.040302746) - max(-0.0056132805, Ey)) / 0.6953428) + 0.35275608",3.456649407003001e-05,"(((((((0.040302746 - (P_dyn + P_dyn)) - P_dyn) - P_dyn) - DST) * 0.040302746) - max(-0.0056132805, Ey)) / 0.6953428) + 0.35275608","PySRFunction(X=>(((((((0.040302746 - (P_dyn + P_dyn)) - P_dyn) - P_dyn) - DST) * 0.040302746) - max(-0.0056132805, Ey)) / 0.6953428) + 0.35275608)",85,0.7454529810573822,61
13,1.9888682,"(DST * -0.059215542) - max(sqrt(sqrt(P_dyn / 0.3661333)) * Ey, -0.07585673)",0.0003910002432110759,"(DST * -0.059215542) - max(sqrt(sqrt(P_dyn / 0.3661333)) * Ey, -0.07585673)","PySRFunction(X=>(DST * -0.059215542) - max(sqrt(sqrt(P_dyn / 0.3661333)) * Ey, -0.07585673))",71,0.791898920384327,87
15,1.9888684,"((((DST + P_dyn) + P_dyn) * -0.062033515) + 0.51543814) - (max(Ey, 0.15475047) / 0.54222316)",0.0006824851716100218,"((((DST + P_dyn) + P_dyn) * -0.062033515) + 0.51543814) - (max(Ey, 0.15475047) / 0.54222316)","PySRFunction(X=>((((DST + P_dyn) + P_dyn) * -0.062033515) + 0.51543814) - (max(Ey, 0.15475047) / 0.54222316))",15,0.424640009620544,71
16,1.988887,"((0.40132594 - (P_dyn + DST)) * 0.0587205) - max(-0.065366045, Ey * sqrt(max(1.4640582, P_dyn)))",0.0001484026964282247,"((0.40132594 - (P_dyn + DST)) * 0.0587205) - max(-0.065366045, Ey * sqrt(max(1.4640582, P_dyn)))","PySRFunction(X=>((0.40132594 - (P_dyn + DST)) * 0.0587205) - max(-0.065366045, Ey * sqrt(max(1.4640582, P_dyn))))",7,0.3710284893507004,116
19,1.9889195,"(min((Ey * -1.4427367) + 0.3892054, 0.20056552) * 1.1872629) - ((DST + (P_dyn + P_dyn)) * (0.05429218 / 0.9431751))",0.0003774494498785317,"(min((Ey * -1.4427367) + 0.3892054, 0.20056552) * 1.1872629) - ((DST + (P_dyn + P_dyn)) * (0.05429218 / 0.9431751))","PySRFunction(X=>(min((Ey * -1.4427367) + 0.3892054, 0.20056552) * 1.1872629) - ((DST + (P_dyn + P_dyn)) * (0.05429218 / 0.9431751)))",81,0.1302776967933314,64
19,1.988989,"(((((((0.040302746 - P_dyn) - P_dyn) - P_dyn) - DST) * 0.040302746) - max(-0.0056132805, Ey)) / 0.6953428) + 0.35275608",0.0008783017946941102,"(((((((0.040302746 - P_dyn) - P_dyn) - P_dyn) - DST) * 0.040302746) - max(-0.0056132805, Ey)) / 0.6953428) + 0.35275608","PySRFunction(X=>(((((((0.040302746 - P_dyn) - P_dyn) - P_dyn) - DST) * 0.040302746) - max(-0.0056132805, Ey)) / 0.6953428) + 0.35275608)",85,0.7454529810573822,61
15,1.989061,"(((DST * -0.038405746) - max(square(0.17125227), Ey)) * sqrt(max(P_dyn, 1.6928544))) - -0.11950636",0.0003026095826671168,"(((DST * -0.038405746) - max(square(0.17125227), Ey)) * sqrt(max(P_dyn, 1.6928544))) - -0.11950636","PySRFunction(X=>(((DST * -0.038405746) - max(square(0.17125227), Ey)) * sqrt(max(P_dyn, 1.6928544))) - -0.11950636)",9,0.855507205394236,54
15,1.9891222,"(((P_dyn + (P_dyn + DST)) * -0.031472158) + (0.33457237 - max(Ey, 0.22671673))) / 0.5363938",0.0008253360726839469,"(((P_dyn + (P_dyn + DST)) * -0.031472158) + (0.33457237 - max(Ey, 0.22671673))) / 0.5363938","PySRFunction(X=>(((P_dyn + (P_dyn + DST)) * -0.031472158) + (0.33457237 - max(Ey, 0.22671673))) / 0.5363938)",6,0.17506777708320312,98
14,1.9891295,"min((square(-0.43104285) - Ey) * 2.3031273, 0.06696768 * DST) + (DST * -0.11023003)",2.8152622406088932e-05,"min((square(-0.43104285) - Ey) * 2.3031273, 0.06696768 * DST) + (DST * -0.11023003)","PySRFunction(X=>min((square(-0.43104285) - Ey) * 2.3031273, 0.06696768 * DST) + (DST * -0.11023003))",86,0.3132475627456748,60
26,1.989132,"((DST * -0.061209515) - max(0.32853916, max(0.3351906 + 0.2059186, min(square((DST * -0.061209515) - ((P_dyn + -0.46577048) + Ey)), Ey)) + Ey)) + 0.44876602",0.00017816155709442745,"((DST * -0.061209515) - max(0.32853916, max(0.3351906 + 0.2059186, min(square((DST * -0.061209515) - ((P_dyn + -0.46577048) + Ey)), Ey)) + Ey)) + 0.44876602","PySRFunction(X=>((DST * -0.061209515) - max(0.32853916, max(0.3351906 + 0.2059186, min(square((DST * -0.061209515) - ((P_dyn + -0.46577048) + Ey)), Ey)) + Ey)) + 0.44876602)",100,0.8273753322405928,82
15,1.9891334,"(-0.059974384 * DST) - max(-0.059974384, (0.9584909 * Ey) * sqrt(sqrt(0.26069546) + P_dyn))",2.403027654081476e-05,"(-0.059974384 * DST) - max(-0.059974384, (0.9584909 * Ey) * sqrt(sqrt(0.26069546) + P_dyn))","PySRFunction(X=>(-0.059974384 * DST) - max(-0.059974384, (0.9584909 * Ey) * sqrt(sqrt(0.26069546) + P_dyn)))",39,0.026551599513622827,99
20,1.9891336,"min(square(0.51992697), Ey / -0.8016984) + (-0.06331895 * ((DST + P_dyn) - (min(Ey / -0.64886856, -0.73865795) * P_dyn)))",0.0008388074230887026,"min(square(0.51992697), Ey / -0.8016984) + (-0.06331895 * ((DST + P_dyn) - (min(Ey / -0.64886856, -0.73865795) * P_dyn)))","PySRFunction(X=>min(square(0.51992697), Ey / -0.8016984) + (-0.06331895 * ((DST + P_dyn) - (min(Ey / -0.64886856, -0.73865795) * P_dyn))))",64,0.42995733838620886,73
14,1.9891812,"(-0.059974384 * DST) - max(-0.062123507, (0.9584909 * Ey) * sqrt(0.4741757 + P_dyn))",0.00010731907590769925,"(-0.059974384 * DST) - max(-0.062123507, (0.9584909 * Ey) * sqrt(0.4741757 + P_dyn))","PySRFunction(X=>(-0.059974384 * DST) - max(-0.062123507, (0.9584909 * Ey) * sqrt(0.4741757 + P_dyn)))",39,0.026551599513622827,99
13,1.9891825,"(-0.06418286 * DST) - (max(Ey, -0.03502483) * sqrt(sqrt(P_dyn * 3.7355907)))",0.0006671369957533575,"(-0.06418286 * DST) - (max(Ey, -0.03502483) * sqrt(sqrt(P_dyn * 3.7355907)))","PySRFunction(X=>(-0.06418286 * DST) - (max(Ey, -0.03502483) * sqrt(sqrt(P_dyn * 3.7355907))))",1,0.08529937332693173,78
13,1.9891845,"(DST * -0.09997594) - max(DST * -0.0502515, (Ey / 0.44278735) + -0.6986698)",0.001147494738688682,"(DST * -0.09997594) - max(DST * -0.0502515, (Ey / 0.44278735) + -0.6986698)","PySRFunction(X=>(DST * -0.09997594) - max(DST * -0.0502515, (Ey / 0.44278735) + -0.6986698))",18,0.5268729854891229,90
13,1.9891855,"min((0.16822769 - Ey) * 2.3031273, DST * 0.06696768) + (DST * -0.11023003)",0.001978199367839281,"min((0.16822769 - Ey) * 2.3031273, DST * 0.06696768) + (DST * -0.11023003)","PySRFunction(X=>min((0.16822769 - Ey) * 2.3031273, DST * 0.06696768) + (DST * -0.11023003))",86,0.3132475627456748,60
17,1.9891912,"(((((1.9735863 - P_dyn) * 2.526356) - DST) / -0.90439975) * -0.055094007) - max(0.07490616, Ey / 0.6438277)",0.0005687519102723315,"(((((1.9735863 - P_dyn) * 2.526356) - DST) / -0.90439975) * -0.055094007) - max(0.07490616, Ey / 0.6438277)","PySRFunction(X=>(((((1.9735863 - P_dyn) * 2.526356) - DST) / -0.90439975) * -0.055094007) - max(0.07490616, Ey / 0.6438277))",46,0.4296567197728651,71
25,1.9892076,"(((max(sign(P_B), Ey / 0.049395766) + (square(P_dyn) - (max(Ey, -0.23663528) / -0.041143436))) + ((DST + -1.4372092) + DST)) * -0.027967159) / 0.8874302",8.24445492547629e-06,"(((max(sign(P_B), Ey / 0.049395766) + (square(P_dyn) - (max(Ey, -0.23663528) / -0.041143436))) + ((DST + -1.4372092) + DST)) * -0.027967159) / 0.8874302","PySRFunction(X=>(((max(sign(P_B), Ey / 0.049395766) + (square(P_dyn) - (max(Ey, -0.23663528) / -0.041143436))) + ((DST + -1.4372092) + DST)) * -0.027967159) / 0.8874302)",32,0.32519059021927943,22
24,1.989224,"((max(0.8874302, Ey / 0.049395766) + (square(P_dyn) - (max(Ey, -0.23663528) / -0.041143436))) + (DST + (DST + -1.4372092))) * (-0.027967159 / 0.8874302)",5.105741135232656e-05,"((max(0.8874302, Ey / 0.049395766) + (square(P_dyn) - (max(Ey, -0.23663528) / -0.041143436))) + (DST + (DST + -1.4372092))) * (-0.027967159 / 0.8874302)","PySRFunction(X=>((max(0.8874302, Ey / 0.049395766) + (square(P_dyn) - (max(Ey, -0.23663528) / -0.041143436))) + (DST + (DST + -1.4372092))) * (-0.027967159 / 0.8874302))",32,0.32519059021927943,22
19,1.9892374,"(min((Ey - (DST * -0.051746204)) * -0.818049, Ey) - ((Ey - (DST * -0.045478657)) * 1.0761671)) + 0.07785681",0.00041270141761578935,"(min((Ey - (DST * -0.051746204)) * -0.818049, Ey) - ((Ey - (DST * -0.045478657)) * 1.0761671)) + 0.07785681","PySRFunction(X=>(min((Ey - (DST * -0.051746204)) * -0.818049, Ey) - ((Ey - (DST * -0.045478657)) * 1.0761671)) + 0.07785681)",44,0.5510622052366214,25
15,1.9892443,"(DST * -0.054803114) - (sqrt(P_dyn) * max(Ey, (sqrt(P_dyn) * 0.05258525) > 0.12073169))",0.0002470482335409698,"(DST * -0.054803114) - (sqrt(P_dyn) * max(Ey, (sqrt(P_dyn) * 0.05258525) > 0.12073169))","PySRFunction(X=>(DST * -0.054803114) - (sqrt(P_dyn) * max(Ey, (sqrt(P_dyn) * 0.05258525) > 0.12073169)))",33,0.4661935505588732,98
18,1.9892815,"(-0.06398197 * DST) - min(max(0.40035662, Ey + P_dyn), square(max(P_dyn * 0.123251475, Ey + 0.123251475)))",0.0001436161368092347,"(-0.06398197 * DST) - min(max(0.40035662, Ey + P_dyn), square(max(P_dyn * 0.123251475, Ey + 0.123251475)))","PySRFunction(X=>(-0.06398197 * DST) - min(max(0.40035662, Ey + P_dyn), square(max(P_dyn * 0.123251475, Ey + 0.123251475))))",78,0.33499087603379646,78
14,1.989321,"min(DST * -0.056951955, ((DST * -0.056951955) - Ey) * sqrt(P_dyn + 0.500103))",0.0004579113909480309,"min(DST * -0.056951955, ((DST * -0.056951955) - Ey) * sqrt(P_dyn + 0.500103))","PySRFunction(X=>min(DST * -0.056951955, ((DST * -0.056951955) - Ey) * sqrt(P_dyn + 0.500103)))",20,0.5503316905479728,79
16,1.9894171,"(((min(-1.2177337, DST) + DST) + square(P_dyn)) * -0.033126827) - (max(Ey, -0.04744966) / 0.71273905)",0.0010750636162648037,"(((min(-1.2177337, DST) + DST) + square(P_dyn)) * -0.033126827) - (max(Ey, -0.04744966) / 0.71273905)","PySRFunction(X=>(((min(-1.2177337, DST) + DST) + square(P_dyn)) * -0.033126827) - (max(Ey, -0.04744966) / 0.71273905))",19,0.4311185220798395,26
15,1.9894239,"min(Ey, 0.33095682 - (Ey + (DST * 0.04253713))) - (Ey + (DST * 0.04253713))",0.002010755822062339,"min(Ey, 0.33095682 - (Ey + (DST * 0.04253713))) - (Ey + (DST * 0.04253713))","PySRFunction(X=>min(Ey, 0.33095682 - (Ey + (DST * 0.04253713))) - (Ey + (DST * 0.04253713)))",34,0.8513774850290335,62
14,1.9894774,"((0.40132594 - DST) * 0.0587205) - max(-0.065366045, Ey * sqrt(max(1.4640582, P_dyn)))",0.00027281129417055486,"((0.40132594 - DST) * 0.0587205) - max(-0.065366045, Ey * sqrt(max(1.4640582, P_dyn)))","PySRFunction(X=>((0.40132594 - DST) * 0.0587205) - max(-0.065366045, Ey * sqrt(max(1.4640582, P_dyn))))",7,0.3710284893507004,116
14,1.9895091,"(DST * -0.05996884) - max(-0.044720393, Ey * sqrt(max(P_dyn, 1.1997185) + 0.2541228))",4.194326122148649e-05,"(DST * -0.05996884) - max(-0.044720393, Ey * sqrt(max(P_dyn, 1.1997185) + 0.2541228))","PySRFunction(X=>(DST * -0.05996884) - max(-0.044720393, Ey * sqrt(max(P_dyn, 1.1997185) + 0.2541228)))",88,0.1703842305506146,42
16,1.9895407,"((DST / 1.0627337) - DST) - (max(Ey * sqrt(0.41903102 + P_dyn), -0.06825516) / 1.013666)",5.053674881621501e-05,"((DST / 1.0627337) - DST) - (max(Ey * sqrt(0.41903102 + P_dyn), -0.06825516) / 1.013666)","PySRFunction(X=>((DST / 1.0627337) - DST) - (max(Ey * sqrt(0.41903102 + P_dyn), -0.06825516) / 1.013666))",73,0.1586838346782837,117
17,1.9895526,"((square(P_dyn) - ((1.8867685 - DST) - DST)) * -0.030096674) - max(Ey / sqrt(0.5204703), -0.030096674)",0.0009451426876461222,"((square(P_dyn) - ((1.8867685 - DST) - DST)) * -0.030096674) - max(Ey / sqrt(0.5204703), -0.030096674)","PySRFunction(X=>((square(P_dyn) - ((1.8867685 - DST) - DST)) * -0.030096674) - max(Ey / sqrt(0.5204703), -0.030096674))",56,0.10228248755949738,113
15,1.9895784,"(DST * -0.057427842) - max(-0.09305745, Ey * sqrt(max(P_dyn, sqrt(max(1.6042067, DST)))))",5.2973241325344835e-05,"(DST * -0.057427842) - max(-0.09305745, Ey * sqrt(max(P_dyn, sqrt(max(1.6042067, DST)))))","PySRFunction(X=>(DST * -0.057427842) - max(-0.09305745, Ey * sqrt(max(P_dyn, sqrt(max(1.6042067, DST))))))",89,0.4709317205412485,88
12,1.989589,"(DST * -0.05989411) - max(-0.09951802, Ey * sqrt(max(P_dyn, 1.5234653)))",0.0005379623627860313,"(DST * -0.05989411) - max(-0.09951802, Ey * sqrt(max(P_dyn, 1.5234653)))","PySRFunction(X=>(DST * -0.05989411) - max(-0.09951802, Ey * sqrt(max(P_dyn, 1.5234653))))",68,0.021704147920490958,111
12,1.9896047,"(DST * -0.060086217) - max(-0.060086217, Ey * sqrt(max(1.4857657, P_dyn)))",0.0005495809499798837,"(DST * -0.060086217) - max(-0.060086217, Ey * sqrt(max(1.4857657, P_dyn)))","PySRFunction(X=>(DST * -0.060086217) - max(-0.060086217, Ey * sqrt(max(1.4857657, P_dyn))))",67,0.011668825394307704,103
12,1.9896082,"(-0.059974384 * DST) - max(-0.059974384, Ey * sqrt(max(P_dyn, 1.5667772)))",0.0005474964329849818,"(-0.059974384 * DST) - max(-0.059974384, Ey * sqrt(max(P_dyn, 1.5667772)))","PySRFunction(X=>(-0.059974384 * DST) - max(-0.059974384, Ey * sqrt(max(P_dyn, 1.5667772))))",39,0.026551599513622827,99
