complexity,loss,score,equation,sympy_format,lambda_format,simulation,parsimony,populations
12,2.0389423,0.0003613966091002036,"min(min(0.49569055, ((DST * -0.091700636) - Ey) - Ey), sign(0.05420383))","Piecewise((Piecewise((0.49569055, DST*(-0.091700636) - 2*Ey > 0.49569055), (DST*(-0.091700636) - Ey - Ey, True)), ITE(0.091700636*DST + 2*Ey < -0.49569055, True, 0.091700636*DST + 2*Ey > -1)), (sign(0.05420383), True))","PySRFunction(X=>Piecewise((Piecewise((0.49569055, DST*(-0.091700636) - 2*Ey > 0.49569055), (DST*(-0.091700636) - Ey - Ey, True)), ITE(0.091700636*DST + 2*Ey < -0.49569055, True, 0.091700636*DST + 2*Ey > -1)), (sign(0.05420383), True)))",29,0.35456852814572365,26
11,2.0396793,0.0006520467730507136,"min(0.49569055, ((DST * -0.08376362) - Ey) - Ey) + 0.05420383","Piecewise((0.49569055, DST*(-0.08376362) - 2*Ey > 0.49569055), (DST*(-0.08376362) - Ey - Ey, True)) + 0.05420383","PySRFunction(X=>Piecewise((0.49569055, DST*(-0.08376362) - 2*Ey > 0.49569055), (DST*(-0.08376362) - Ey - Ey, True)) + 0.05420383)",29,0.35456852814572365,26
12,2.0401206,4.999579448178868e-05,"min(0.6579858, ((DST / (square(1.0893812) / -0.1101588)) - Ey) - Ey)","Piecewise((0.6579858, DST/((1.18675139891344/(-0.1101588))) - 2*Ey > 0.6579858), (DST/((1.18675139891344/(-0.1101588))) - Ey - Ey, True))","PySRFunction(X=>Piecewise((0.6579858, DST/((1.18675139891344/(-0.1101588))) - 2*Ey > 0.6579858), (DST/((1.18675139891344/(-0.1101588))) - Ey - Ey, True)))",3,0.3897442249283468,47
11,2.0402226,0.008871276969935053,"min(0.6579858, ((DST / (1.0893812 / -0.1101588)) - Ey) - Ey)","Piecewise((0.6579858, DST/((1.0893812/(-0.1101588))) - 2*Ey > 0.6579858), (DST/((1.0893812/(-0.1101588))) - Ey - Ey, True))","PySRFunction(X=>Piecewise((0.6579858, DST/((1.0893812/(-0.1101588))) - 2*Ey > 0.6579858), (DST/((1.0893812/(-0.1101588))) - Ey - Ey, True)))",3,0.3897442249283468,47
10,2.0410097,2.4644361169241873e-05,"min(sign(1.7904377), (DST * -0.08376362) - (Ey / 0.51177984))","Piecewise((sign(1.7904377), DST*(-0.08376362) - Ey/0.51177984 > sign(1.7904377)), (DST*(-0.08376362) - Ey/0.51177984, True))","PySRFunction(X=>Piecewise((sign(1.7904377), DST*(-0.08376362) - Ey/0.51177984 > sign(1.7904377)), (DST*(-0.08376362) - Ey/0.51177984, True)))",29,0.35456852814572365,26
9,2.04106,0.017228613520993995,"min(0.49569055, ((DST * -0.08376362) - Ey) - Ey)","Piecewise((0.49569055, DST*(-0.08376362) - 2*Ey > 0.49569055), (DST*(-0.08376362) - Ey - Ey, True))","PySRFunction(X=>Piecewise((0.49569055, DST*(-0.08376362) - 2*Ey > 0.49569055), (DST*(-0.08376362) - Ey - Ey, True)))",29,0.35456852814572365,26
7,2.0438495,0.015363222194243104,"(DST * -0.028923845) - max(Ey, -0.5962306)","DST*(-0.028923845) - Piecewise((-0.5962306, Ey < -0.5962306), (Ey, True))","PySRFunction(X=>DST*(-0.028923845) - Piecewise((-0.5962306, Ey < -0.5962306), (Ey, True)))",55,0.768064670115872,65
7,2.0502014,0.014030004541921588,"(-0.028280139 * DST) - max(Ey, -0.78458077)","-0.028280139*DST - Piecewise((-0.78458077, Ey < -0.78458077), (Ey, True))","PySRFunction(X=>-0.028280139*DST - Piecewise((-0.78458077, Ey < -0.78458077), (Ey, True)))",26,0.5964623166512845,61
8,2.0554972,0.0003828024561862177,"min(sign(P_B), (-0.049247142 * DST) - Ey)","Piecewise((sign(P_B), sign(P_B) < -0.049247142*DST - Ey), (-0.049247142*DST - Ey, True))","PySRFunction(X=>Piecewise((sign(P_B), sign(P_B) < -0.049247142*DST - Ey), (-0.049247142*DST - Ey, True)))",30,0.3165932661992695,66
15,2.055691,0.007964536677327364,"min((-0.7775984 * min(min(DST * 0.09715485, P_dyn), P_B)) - max(Ey, 0.077303514), P_dyn)","Piecewise((-Piecewise((0.077303514, Ey < 0.077303514), (Ey, True)) - 0.7775984*Piecewise((Piecewise((DST*0.09715485, P_dyn > DST*0.09715485), (P_dyn, True)), ITE(P_dyn > 0.09715485*DST, P_B > 0.09715485*DST, P_B > P_dyn)), (P_B, True)), ITE((Ey < 0.077303514) & (P_dyn > 0.09715485*DST) & ((P_B > P_dyn) | (0.09715485*DST < 1.0*P_dyn)) & ((0.09715485*DST >= 1.0*P_dyn) | (0.09715485*DST < 1.0*P_B)), P_dyn > -0.07554745591224*DST - 0.077303514, ITE((P_dyn > 0.09715485*DST) & ((P_B > P_dyn) | (0.09715485*DST < 1.0*P_dyn)) & ((0.09715485*DST >= 1.0*P_dyn) | (0.09715485*DST < 1.0*P_B)), P_dyn > -0.07554745591224*DST - Ey, ITE((Ey < 0.077303514) & ((P_B > P_dyn) | (0.09715485*DST < 1.0*P_dyn)) & ((0.09715485*DST >= 1.0*P_dyn) | (0.09715485*DST < 1.0*P_B)), P_dyn > -0.7775984*P_dyn - 0.077303514, ITE(((P_B > P_dyn) | (0.09715485*DST < 1.0*P_dyn)) & ((0.09715485*DST >= 1.0*P_dyn) | (0.09715485*DST < 1.0*P_B)), P_dyn > -Ey - 0.7775984*P_dyn, ITE(Ey < 0.077303514, P_dyn > -0.7775984*P_B - 0.077303514, P_dyn > -Ey - 0.7775984*P_B)))))), (P_dyn, True))","PySRFunction(X=>Piecewise((-Piecewise((0.077303514, Ey < 0.077303514), (Ey, True)) - 0.7775984*Piecewise((Piecewise((DST*0.09715485, P_dyn > DST*0.09715485), (P_dyn, True)), ITE(P_dyn > 0.09715485*DST, P_B > 0.09715485*DST, P_B > P_dyn)), (P_B, True)), ITE((Ey < 0.077303514) & (P_dyn > 0.09715485*DST) & ((P_B > P_dyn) | (0.09715485*DST < 1.0*P_dyn)) & ((0.09715485*DST >= 1.0*P_dyn) | (0.09715485*DST < 1.0*P_B)), P_dyn > -0.07554745591224*DST - 0.077303514, ITE((P_dyn > 0.09715485*DST) & ((P_B > P_dyn) | (0.09715485*DST < 1.0*P_dyn)) & ((0.09715485*DST >= 1.0*P_dyn) | (0.09715485*DST < 1.0*P_B)), P_dyn > -0.07554745591224*DST - Ey, ITE((Ey < 0.077303514) & ((P_B > P_dyn) | (0.09715485*DST < 1.0*P_dyn)) & ((0.09715485*DST >= 1.0*P_dyn) | (0.09715485*DST < 1.0*P_B)), P_dyn > -0.7775984*P_dyn - 0.077303514, ITE(((P_B > P_dyn) | (0.09715485*DST < 1.0*P_dyn)) & ((0.09715485*DST >= 1.0*P_dyn) | (0.09715485*DST < 1.0*P_B)), P_dyn > -Ey - 0.7775984*P_dyn, ITE(Ey < 0.077303514, P_dyn > -0.7775984*P_B - 0.077303514, P_dyn > -Ey - 0.7775984*P_B)))))), (P_dyn, True)))",48,0.14557438936091158,58
7,2.0562842,0.011231118428564958,"min(0.96639127, (DST * -0.049247142) - Ey)","Piecewise((0.96639127, DST*(-0.049247142) - Ey > 0.96639127), (DST*(-0.049247142) - Ey, True))","PySRFunction(X=>Piecewise((0.96639127, DST*(-0.049247142) - Ey > 0.96639127), (DST*(-0.049247142) - Ey, True)))",30,0.3165932661992695,66
7,2.0578587,0.027308785850362866,"(-0.022664554 * DST) - max(Ey, -0.53355026)","-0.022664554*DST - Piecewise((-0.53355026, Ey < -0.53355026), (Ey, True))","PySRFunction(X=>-0.022664554*DST - Piecewise((-0.53355026, Ey < -0.53355026), (Ey, True)))",52,0.25996081529512616,107
10,2.0584025,0.00282916209833792,"min(0.8674413, (DST / (square(-1.5342944) / -0.1101588)) - Ey)","Piecewise((0.8674413, DST/((2.35405930587136/(-0.1101588))) - Ey > 0.8674413), (DST/((2.35405930587136/(-0.1101588))) - Ey, True))","PySRFunction(X=>Piecewise((0.8674413, DST/((2.35405930587136/(-0.1101588))) - Ey > 0.8674413), (DST/((2.35405930587136/(-0.1101588))) - Ey, True)))",3,0.3897442249283468,47
15,2.0584586,5.573125295156746e-05,"min(square(sign(sign(square(max(DST, DST))) / P_dyn)), (-0.03746103 * DST) - Ey)","Piecewise((sign(sign(DST**2)/P_dyn)**2, 0.03746103*DST + Ey < -sign(sign(DST**2)/P_dyn)**2), (-0.03746103*DST - Ey, True))","PySRFunction(X=>Piecewise((sign(sign(DST**2)/P_dyn)**2, 0.03746103*DST + Ey < -sign(sign(DST**2)/P_dyn)**2), (-0.03746103*DST - Ey, True)))",13,0.3285671800313252,37
8,2.0592618,0.0216126330705739,"min((-0.03746103 * DST) - Ey, sign(0.18509151))","Piecewise((-0.03746103*DST - Ey, 0.03746103*DST + Ey > -sign(0.18509151)), (sign(0.18509151), True))","PySRFunction(X=>Piecewise((-0.03746103*DST - Ey, 0.03746103*DST + Ey > -sign(0.18509151)), (sign(0.18509151), True)))",13,0.3285671800313252,37
7,2.0628793,0.013441234313211791,"(-0.022401176 * DST) - max(Ey, -0.09449161)","-0.022401176*DST - Piecewise((-0.09449161, Ey < -0.09449161), (Ey, True))","PySRFunction(X=>-0.022401176*DST - Piecewise((-0.09449161, Ey < -0.09449161), (Ey, True)))",11,0.7120266256859719,89
9,2.0642343,0.008548158054623707,"min(0.6734541, (DST / (1.9428316 / -0.1101588)) - Ey)","Piecewise((0.6734541, DST/((1.9428316/(-0.1101588))) - Ey > 0.6734541), (DST/((1.9428316/(-0.1101588))) - Ey, True))","PySRFunction(X=>Piecewise((0.6734541, DST/((1.9428316/(-0.1101588))) - Ey > 0.6734541), (DST/((1.9428316/(-0.1101588))) - Ey, True)))",3,0.3897442249283468,47
9,2.0646415,0.0023938777534171854,"min(greater(-1.5479838, DST) - Ey, -0.06563627 * DST)","Piecewise((-Ey + Piecewise((1.0, DST < -1.5479838), (0.0, True)), ITE(DST < -1.5479838, 0.06563627*DST < Ey - 1.0, Ey > 0.06563627*DST)), (-0.06563627*DST, True))","PySRFunction(X=>Piecewise((-Ey + Piecewise((1.0, DST < -1.5479838), (0.0, True)), ITE(DST < -1.5479838, 0.06563627*DST < Ey - 1.0, Ey > 0.06563627*DST)), (-0.06563627*DST, True)))",9,0.21518935716541243,84
14,2.0667415,0.0008988511929066424,"min(greater(-0.5313527, DST), greater(-1.3230231, DST + square(2.4636052 + Ey)) - Ey)","Piecewise((Piecewise((1.0, DST < -0.5313527), (0.0, True)), ITE((DST < -0.5313527) & (DST + 6.06935058146704*(0.405909193567216*Ey + 1)**2 < -1.3230231), Ey - 1.0 < -1.0, ITE(DST < -0.5313527, Ey < -1.0, ITE(DST + 6.06935058146704*(0.405909193567216*Ey + 1)**2 < -1.3230231, Ey - 1.0 < 0, Ey < 0)))), (-Ey + Piecewise((1.0, DST + 6.06935058146704*(0.405909193567216*Ey + 1)**2 < -1.3230231), (0.0, True)), True))","PySRFunction(X=>Piecewise((Piecewise((1.0, DST < -0.5313527), (0.0, True)), ITE((DST < -0.5313527) & (DST + 6.06935058146704*(0.405909193567216*Ey + 1)**2 < -1.3230231), Ey - 1.0 < -1.0, ITE(DST < -0.5313527, Ey < -1.0, ITE(DST + 6.06935058146704*(0.405909193567216*Ey + 1)**2 < -1.3230231, Ey - 1.0 < 0, Ey < 0)))), (-Ey + Piecewise((1.0, DST + 6.06935058146704*(0.405909193567216*Ey + 1)**2 < -1.3230231), (0.0, True)), True)))",33,0.6719795250240269,102
14,2.068035,0.00017299951464983725,"min(greater((-0.38587424 - square(2.8532264)) * P_dyn, DST) - Ey, greater(-1.511139, DST))","Piecewise((-Ey + Piecewise((1.0, DST < P_dyn*(-1*8.14090088965696 - 0.38587424)), (0.0, True)), ITE((DST < -1.511139) & (DST < -8.52677512965696*P_dyn), Ey - 1.0 > -1.0, ITE(DST < -8.52677512965696*P_dyn, Ey - 1.0 > 0, ITE(DST < -1.511139, Ey > -1.0, Ey > 0)))), (Piecewise((1.0, DST < -1.511139), (0.0, True)), True))","PySRFunction(X=>Piecewise((-Ey + Piecewise((1.0, DST < P_dyn*(-1*8.14090088965696 - 0.38587424)), (0.0, True)), ITE((DST < -1.511139) & (DST < -8.52677512965696*P_dyn), Ey - 1.0 > -1.0, ITE(DST < -8.52677512965696*P_dyn, Ey - 1.0 > 0, ITE(DST < -1.511139, Ey > -1.0, Ey > 0)))), (Piecewise((1.0, DST < -1.511139), (0.0, True)), True)))",28,0.394298445987013,23
13,2.0683928,0.0014968679559058135,"min(greater(-1.511139, DST), greater(-2.9378693 / 0.40349448, DST / P_dyn) - Ey)","Piecewise((Piecewise((1.0, DST < -1.511139), (0.0, True)), ITE((DST < -1.511139) & (DST/P_dyn < -7.28106441505718), Ey - 1.0 < -1.0, ITE(DST < -1.511139, Ey < -1.0, ITE(DST/P_dyn < -7.28106441505718, Ey - 1.0 < 0, Ey < 0)))), (-Ey + Piecewise((1.0, DST/P_dyn < -2.9378693/0.40349448), (0.0, True)), True))","PySRFunction(X=>Piecewise((Piecewise((1.0, DST < -1.511139), (0.0, True)), ITE((DST < -1.511139) & (DST/P_dyn < -7.28106441505718), Ey - 1.0 < -1.0, ITE(DST < -1.511139, Ey < -1.0, ITE(DST/P_dyn < -7.28106441505718, Ey - 1.0 < 0, Ey < 0)))), (-Ey + Piecewise((1.0, DST/P_dyn < -2.9378693/0.40349448), (0.0, True)), True)))",28,0.394298445987013,23
15,2.068547,0.0032957209098898816,"min(greater(-0.6076457 - (P_dyn / 0.06702433), DST + DST) - Ey, greater(-0.83737314, DST))","Piecewise((-Ey + Piecewise((1.0, DST + DST < -P_dyn/0.06702433 - 0.6076457), (0.0, True)), ITE((DST < -0.83737314) & (DST < -7.4599775932113*P_dyn - 0.30382285), Ey - 1.0 > -1.0, ITE(DST < -7.4599775932113*P_dyn - 0.30382285, Ey - 1.0 > 0, ITE(DST < -0.83737314, Ey > -1.0, Ey > 0)))), (Piecewise((1.0, DST < -0.83737314), (0.0, True)), True))","PySRFunction(X=>Piecewise((-Ey + Piecewise((1.0, DST + DST < -P_dyn/0.06702433 - 0.6076457), (0.0, True)), ITE((DST < -0.83737314) & (DST < -7.4599775932113*P_dyn - 0.30382285), Ey - 1.0 > -1.0, ITE(DST < -7.4599775932113*P_dyn - 0.30382285, Ey - 1.0 > 0, ITE(DST < -0.83737314, Ey > -1.0, Ey > 0)))), (Piecewise((1.0, DST < -0.83737314), (0.0, True)), True)))",51,0.7278578853860362,54
15,2.0686524,0.0013369816490463235,"min(Ey, 0.08882788) + (greater((-0.28825158 - (P_dyn + Ey)) / 0.25494978, DST) - Ey)","-Ey + Piecewise((1.0, DST < (-(Ey + P_dyn) - 0.28825158)/0.25494978), (0.0, True)) + Piecewise((Ey, Ey < 0.08882788), (0.08882788, True))","PySRFunction(X=>-Ey + Piecewise((1.0, DST < (-(Ey + P_dyn) - 0.28825158)/0.25494978), (0.0, True)) + Piecewise((Ey, Ey < 0.08882788), (0.08882788, True)))",40,0.11246947898429092,41
15,2.069237,0.0017328085825258042,"min(greater(P_dyn / (-0.9040041 + -0.5186546), DST * 0.07240839) - Ey, greater(Ey, DST))","Piecewise((-Ey + Piecewise((1.0, DST*0.07240839 < P_dyn/(-0.9040041 - 0.5186546)), (0.0, True)), ITE((DST < Ey) & (0.07240839*DST < -0.702909278240804*P_dyn), Ey - 1.0 > -1.0, ITE(0.07240839*DST < -0.702909278240804*P_dyn, Ey - 1.0 > 0, ITE(DST < Ey, Ey > -1.0, Ey > 0)))), (Piecewise((1.0, DST < Ey), (0.0, True)), True))","PySRFunction(X=>Piecewise((-Ey + Piecewise((1.0, DST*0.07240839 < P_dyn/(-0.9040041 - 0.5186546)), (0.0, True)), ITE((DST < Ey) & (0.07240839*DST < -0.702909278240804*P_dyn), Ey - 1.0 > -1.0, ITE(0.07240839*DST < -0.702909278240804*P_dyn, Ey - 1.0 > 0, ITE(DST < Ey, Ey > -1.0, Ey > 0)))), (Piecewise((1.0, DST < Ey), (0.0, True)), True)))",57,0.7222663220937496,87
14,2.070376,0.00021216117287214487,"min(greater(-2.0067616 / 0.2811446, DST), greater(-2.4849987 * square(P_dyn), DST) - Ey)","Piecewise((Piecewise((1.0, DST < -2.0067616/0.2811446), (0.0, True)), ITE((DST < -7.13782729598932) & (DST < -2.4849987*P_dyn**2), Ey - 1.0 < -1.0, ITE(DST < -7.13782729598932, Ey < -1.0, ITE(DST < -2.4849987*P_dyn**2, Ey - 1.0 < 0, Ey < 0)))), (-Ey + Piecewise((1.0, DST < -2.4849987*P_dyn**2), (0.0, True)), True))","PySRFunction(X=>Piecewise((Piecewise((1.0, DST < -2.0067616/0.2811446), (0.0, True)), ITE((DST < -7.13782729598932) & (DST < -2.4849987*P_dyn**2), Ey - 1.0 < -1.0, ITE(DST < -7.13782729598932, Ey < -1.0, ITE(DST < -2.4849987*P_dyn**2, Ey - 1.0 < 0, Ey < 0)))), (-Ey + Piecewise((1.0, DST < -2.4849987*P_dyn**2), (0.0, True)), True)))",8,0.5017644720648251,76
13,2.0708153,0.0016909946631319798,"min(greater(-2.0067616 / 0.2811446, DST), (greater(-2.0067616, DST) - Ey) / 0.7042929)","Piecewise((Piecewise((1.0, DST < -2.0067616/0.2811446), (0.0, True)), ITE((DST < -7.13782729598932) & (DST < -2.0067616), 1.41986380950312*Ey - 1.41986380950312 < -1.0, ITE(DST < -7.13782729598932, 1.41986380950312*Ey < -1.0, ITE(DST < -2.0067616, 1.41986380950312*Ey - 1.41986380950312 < 0, 1.41986380950312*Ey < 0)))), ((-Ey + Piecewise((1.0, DST < -2.0067616), (0.0, True)))/0.7042929, True))","PySRFunction(X=>Piecewise((Piecewise((1.0, DST < -2.0067616/0.2811446), (0.0, True)), ITE((DST < -7.13782729598932) & (DST < -2.0067616), 1.41986380950312*Ey - 1.41986380950312 < -1.0, ITE(DST < -7.13782729598932, 1.41986380950312*Ey < -1.0, ITE(DST < -2.0067616, 1.41986380950312*Ey - 1.41986380950312 < 0, 1.41986380950312*Ey < 0)))), ((-Ey + Piecewise((1.0, DST < -2.0067616), (0.0, True)))/0.7042929, True)))",8,0.5017644720648251,76
14,2.07142,0.0009218982269294999,"(greater((-1.3211787 - P_dyn) / square(-0.49281034), DST) - Ey) + min(Ey, 0.08882788)","-Ey + Piecewise((1.0, DST < (-P_dyn - 1.3211787)/0.242862031210916), (0.0, True)) + Piecewise((Ey, Ey < 0.08882788), (0.08882788, True))","PySRFunction(X=>-Ey + Piecewise((1.0, DST < (-P_dyn - 1.3211787)/0.242862031210916), (0.0, True)) + Piecewise((Ey, Ey < 0.08882788), (0.08882788, True)))",40,0.11246947898429092,41
14,2.072129,1.5539452329259526e-05,"greater(-1.6574471 * (1.9621565 + square(P_dyn)), DST) - max(square(square(-0.077933215)), Ey)","Piecewise((1.0, DST < -1.6574471*(P_dyn**2 + 1.9621565)), (0.0, True)) - Piecewise((Ey, Ey > 3.68884469022655e-5), (3.68884469022655e-5, True))","PySRFunction(X=>Piecewise((1.0, DST < -1.6574471*(P_dyn**2 + 1.9621565)), (0.0, True)) - Piecewise((Ey, Ey > 3.68884469022655e-5), (3.68884469022655e-5, True)))",48,0.14557438936091158,58
13,2.0721612,0.001453270499613485,"greater(-1.6574471 * (1.9621565 + square(P_dyn)), DST) - max(square(0.02406867), Ey)","Piecewise((1.0, DST < -1.6574471*(P_dyn**2 + 1.9621565)), (0.0, True)) - Piecewise((Ey, Ey > 0.0005793008755689), (0.0005793008755689, True))","PySRFunction(X=>Piecewise((1.0, DST < -1.6574471*(P_dyn**2 + 1.9621565)), (0.0, True)) - Piecewise((Ey, Ey > 0.0005793008755689), (0.0005793008755689, True)))",48,0.14557438936091158,58
11,2.0723221,0.00866772992943433,"min(greater(-1.6838945, DST), greater(-1.6838945 / 0.14711656, DST) - Ey)","Piecewise((Piecewise((1.0, DST < -1.6838945), (0.0, True)), ITE((DST < -11.445988813224) & (DST < -1.6838945), Ey - 1.0 < -1.0, ITE(DST < -1.6838945, Ey < -1.0, ITE(DST < -11.445988813224, Ey - 1.0 < 0, Ey < 0)))), (-Ey + Piecewise((1.0, DST < -1.6838945/0.14711656), (0.0, True)), True))","PySRFunction(X=>Piecewise((Piecewise((1.0, DST < -1.6838945), (0.0, True)), ITE((DST < -11.445988813224) & (DST < -1.6838945), Ey - 1.0 < -1.0, ITE(DST < -1.6838945, Ey < -1.0, ITE(DST < -11.445988813224, Ey - 1.0 < 0, Ey < 0)))), (-Ey + Piecewise((1.0, DST < -1.6838945/0.14711656), (0.0, True)), True)))",33,0.6719795250240269,102
14,2.0728257,0.004047517426192143,"min(greater(-1.1340604, (DST * square(0.4267834)) - -0.6601648) - Ey, greater(Ey, DST))","Piecewise((-Ey + Piecewise((1.0, DST*0.18214407051556 - 1*(-0.6601648) < -1.1340604), (0.0, True)), ITE((DST < Ey) & (0.18214407051556*DST + 0.6601648 < -1.1340604), Ey - 1.0 > -1.0, ITE(0.18214407051556*DST + 0.6601648 < -1.1340604, Ey - 1.0 > 0, ITE(DST < Ey, Ey > -1.0, Ey > 0)))), (Piecewise((1.0, DST < Ey), (0.0, True)), True))","PySRFunction(X=>Piecewise((-Ey + Piecewise((1.0, DST*0.18214407051556 - 1*(-0.6601648) < -1.1340604), (0.0, True)), ITE((DST < Ey) & (0.18214407051556*DST + 0.6601648 < -1.1340604), Ey - 1.0 > -1.0, ITE(0.18214407051556*DST + 0.6601648 < -1.1340604, Ey - 1.0 > 0, ITE(DST < Ey, Ey > -1.0, Ey > 0)))), (Piecewise((1.0, DST < Ey), (0.0, True)), True)))",57,0.7222663220937496,87
11,2.0732446,0.0015388371704369806,"min(greater(-2.56089, DST), greater(-2.56089, DST * 0.3034232) - Ey)","Piecewise((Piecewise((1.0, DST < -2.56089), (0.0, True)), ITE((DST < -2.56089) & (0.3034232*DST < -2.56089), Ey - 1.0 < -1.0, ITE(DST < -2.56089, Ey < -1.0, ITE(0.3034232*DST < -2.56089, Ey - 1.0 < 0, Ey < 0)))), (-Ey + Piecewise((1.0, DST*0.3034232 < -2.56089), (0.0, True)), True))","PySRFunction(X=>Piecewise((Piecewise((1.0, DST < -2.56089), (0.0, True)), ITE((DST < -2.56089) & (0.3034232*DST < -2.56089), Ey - 1.0 < -1.0, ITE(DST < -2.56089, Ey < -1.0, ITE(0.3034232*DST < -2.56089, Ey - 1.0 < 0, Ey < 0)))), (-Ey + Piecewise((1.0, DST*0.3034232 < -2.56089), (0.0, True)), True)))",10,0.310354575469587,51
15,2.0742059,0.0002801643694273109,"min((square(greater(-0.8181746 - P_dyn, DST)) - Ey) * sqrt(P_dyn), greater(-0.8181746, DST))","Piecewise((sqrt(P_dyn)*(-Ey + Piecewise((1.0, DST < -P_dyn - 0.8181746), (0.0, True))), ITE((DST < -0.8181746) & (DST < -P_dyn - 0.8181746), sqrt(P_dyn)*(1.0 - Ey) < 1.0, ITE(DST < -P_dyn - 0.8181746, sqrt(P_dyn)*(1.0 - Ey) < 0, ITE(DST < -0.8181746, Ey*sqrt(P_dyn) > -1.0, Ey*sqrt(P_dyn) > 0)))), (Piecewise((1.0, DST < -0.8181746), (0.0, True)), True))","PySRFunction(X=>Piecewise((sqrt(P_dyn)*(-Ey + Piecewise((1.0, DST < -P_dyn - 0.8181746), (0.0, True))), ITE((DST < -0.8181746) & (DST < -P_dyn - 0.8181746), sqrt(P_dyn)*(1.0 - Ey) < 1.0, ITE(DST < -P_dyn - 0.8181746, sqrt(P_dyn)*(1.0 - Ey) < 0, ITE(DST < -0.8181746, Ey*sqrt(P_dyn) > -1.0, Ey*sqrt(P_dyn) > 0)))), (Piecewise((1.0, DST < -0.8181746), (0.0, True)), True)))",45,0.23506757861056546,47
12,2.07432,0.0021247033072453038,"min(greater(-2.0067616, DST), greater(-2.4849987 * square(P_dyn), DST) - Ey)","Piecewise((Piecewise((1.0, DST < -2.0067616), (0.0, True)), ITE((DST < -2.0067616) & (DST < -2.4849987*P_dyn**2), Ey - 1.0 < -1.0, ITE(DST < -2.0067616, Ey < -1.0, ITE(DST < -2.4849987*P_dyn**2, Ey - 1.0 < 0, Ey < 0)))), (-Ey + Piecewise((1.0, DST < -2.4849987*P_dyn**2), (0.0, True)), True))","PySRFunction(X=>Piecewise((Piecewise((1.0, DST < -2.0067616), (0.0, True)), ITE((DST < -2.0067616) & (DST < -2.4849987*P_dyn**2), Ey - 1.0 < -1.0, ITE(DST < -2.0067616, Ey < -1.0, ITE(DST < -2.4849987*P_dyn**2, Ey - 1.0 < 0, Ey < 0)))), (-Ey + Piecewise((1.0, DST < -2.4849987*P_dyn**2), (0.0, True)), True)))",8,0.5017644720648251,76
7,2.0745502,0.01137048453213621,"min(0.9028202 - Ey, -0.06563627 * DST)","Piecewise((0.9028202 - Ey, 0.06563627*DST < Ey - 0.9028202), (-0.06563627*DST, True))","PySRFunction(X=>Piecewise((0.9028202 - Ey, 0.06563627*DST < Ey - 0.9028202), (-0.06563627*DST, True)))",9,0.21518935716541243,84
11,2.0745943,0.0030763488897010646,"min(greater(-1.511139, DST), greater(-2.9378693 / 0.40349448, DST) - Ey)","Piecewise((Piecewise((1.0, DST < -1.511139), (0.0, True)), ITE((DST < -7.28106441505718) & (DST < -1.511139), Ey - 1.0 < -1.0, ITE(DST < -1.511139, Ey < -1.0, ITE(DST < -7.28106441505718, Ey - 1.0 < 0, Ey < 0)))), (-Ey + Piecewise((1.0, DST < -2.9378693/0.40349448), (0.0, True)), True))","PySRFunction(X=>Piecewise((Piecewise((1.0, DST < -1.511139), (0.0, True)), ITE((DST < -7.28106441505718) & (DST < -1.511139), Ey - 1.0 < -1.0, ITE(DST < -1.511139, Ey < -1.0, ITE(DST < -7.28106441505718, Ey - 1.0 < 0, Ey < 0)))), (-Ey + Piecewise((1.0, DST < -2.9378693/0.40349448), (0.0, True)), True)))",28,0.394298445987013,23
14,2.0747871,0.001654896226013465,"min((greater(-1.4675078, DST + 0.70697725) - Ey) * sqrt(P_dyn), greater(-0.8181746, DST))","Piecewise((sqrt(P_dyn)*(-Ey + Piecewise((1.0, DST + 0.70697725 < -1.4675078), (0.0, True))), ITE((DST < -0.8181746) & (DST + 0.70697725 < -1.4675078), sqrt(P_dyn)*(1.0 - Ey) < 1.0, ITE(DST + 0.70697725 < -1.4675078, sqrt(P_dyn)*(1.0 - Ey) < 0, ITE(DST < -0.8181746, Ey*sqrt(P_dyn) > -1.0, Ey*sqrt(P_dyn) > 0)))), (Piecewise((1.0, DST < -0.8181746), (0.0, True)), True))","PySRFunction(X=>Piecewise((sqrt(P_dyn)*(-Ey + Piecewise((1.0, DST + 0.70697725 < -1.4675078), (0.0, True))), ITE((DST < -0.8181746) & (DST + 0.70697725 < -1.4675078), sqrt(P_dyn)*(1.0 - Ey) < 1.0, ITE(DST + 0.70697725 < -1.4675078, sqrt(P_dyn)*(1.0 - Ey) < 0, ITE(DST < -0.8181746, Ey*sqrt(P_dyn) > -1.0, Ey*sqrt(P_dyn) > 0)))), (Piecewise((1.0, DST < -0.8181746), (0.0, True)), True)))",45,0.23506757861056546,47
12,2.0751748,0.0009227253065561767,"greater(-1.6574471 * max(1.9621565, square(P_dyn)), DST) - max(-5.943087e-7, Ey)","Piecewise((1.0, ITE(P_dyn**2 > 1.9621565, DST < -1.6574471*P_dyn**2, DST < -3.25217060067115)), (0.0, True)) - Piecewise((Ey, Ey > -5.943087e-7), (-5.943087e-7, True))","PySRFunction(X=>Piecewise((1.0, ITE(P_dyn**2 > 1.9621565, DST < -1.6574471*P_dyn**2, DST < -3.25217060067115)), (0.0, True)) - Piecewise((Ey, Ey > -5.943087e-7), (-5.943087e-7, True)))",48,0.14557438936091158,58
